CustomerID,Gender,Age,Annual Income (Rs.),Spending Score (1-100),Time Spent in Mall (minutes),Visits per Month,Distance from Home (km),Has Credit Card,Preferred Shop Type
2025,Male,59,952009,90,58,18,26.84,,Clothing
2026,Female,43,261776,21,162,15,21.99,0,Furniture
2027,Male,42,1035678,13,97,2,19.67,1,Grocery
2028,Female,27,932119,,24,11,42.16,0,Grocery
2029,Female,62,663624,11,37,29,11.36,0,Grocery
2030,Female,36,362803,75,237,14,36.84,1,Grocery
2031,Male,28,,70,104,22,,1,Electronics
2032,Male,30,647873,1,218,15,21.25,1,Electronics
2033,Male,25,507092,70,81,14,15.22,0,Electronics
2034,Female,57,171341,77,139,16,23.79,1,Grocery
2035,Male,21,509698,86,140,23,5.11,1,Electronics
2036,Female,64,458474,56,160,29,2.77,0,Furniture
2037,Female,48,923429,31,177,15,6.02,1,Grocery
2038,Male,45,873776,86,111,19,9.76,0,Furniture
2039,Female,28,,37,205,27,25.46,0,Furniture
2040,Male,60,459044,,221,9,42.53,0,Electronics
2041,Male,18,228840,91,124,5,12.16,0,Grocery
2042,Male,66,1364343,,212,5,46.79,0,
2043,Male,64,311297,47,78,11,47.77,1,Electronics
2044,Male,69,1022504,69,15,28,47.97,0,Electronics
2045,Female,55,199156,58,35,20,41.96,1,Grocery
2046,Female,41,358281,36,16,25,18.51,0,Grocery
2047,Female,64,237453,32,128,24,4.1,1,Electronics
2048,Male,48,1148412,98,227,28,28.66,0,Furniture
2049,Male,58,175938,64,82,4,28.15,0,
2050,Male,63,209164,71,183,20,42.57,0,Grocery
2051,Female,67,597746,42,176,18,49.8,1,Clothing
2052,Male,43,873559,48,100,25,25.65,1,Electronics
2053,Female,66,734570,74,54,3,17.59,1,Electronics
2054,Female,67,552681,81,121,4,9.7,0,Clothing
2055,,22,1314395,30,21,14,,0,Grocery
2056,Male,37,631873,21,167,7,25.7,1,Furniture
2057,Female,69,291900,60,133,26,28,0,Grocery
2058,Male,58,947653,13,161,8,41.33,1,Furniture
2059,Female,28,554427,1,183,24,25.48,0,Furniture
2060,Male,50,687857,65,68,16,45.87,1,Grocery
2061,Male,67,187860,33,136,20,31.59,1,Electronics
2062,Female,55,352630,38,91,15,42.1,0,Electronics
2063,Male,44,818875,25,160,7,7.84,1,
2064,Female,51,745983,26,20,26,42.84,,Furniture
2065,Male,32,,77,67,17,33.92,0,Electronics
2066,Female,49,916887,59,80,22,8.93,0,
2067,Female,38,518893,92,185,22,9.89,1,Electronics
2068,Male,63,1154731,33,89,22,46.36,1,Grocery
2069,Female,22,1354552,41,113,12,2.09,1,Clothing
2070,Male,23,865295,30,21,18,23.4,0,Furniture
2071,Male,55,1142652,57,172,24,16.02,0,Grocery
2072,Male,39,1204212,49,145,14,33.42,1,Furniture
2073,Female,35,411578,48,184,15,42.06,0,Furniture
2074,Female,31,433816,72,62,15,18.34,0,Grocery
2075,Male,27,671393,49,228,5,21.63,1,Electronics
2076,Male,63,1199230,47,169,16,49.1,1,Furniture
2077,,30,728921,56,83,5,39.3,0,Clothing
2078,Male,48,1215719,65,208,2,44.91,0,Clothing
2079,Male,47,730222,12,65,20,22.22,1,Grocery
2080,Female,20,777751,69,117,28,12.09,1,Clothing
2081,Male,47,275851,88,125,25,20.89,0,Grocery
2082,Female,23,703375,6,211,9,35.95,0,Grocery
2083,Male,46,816978,89,38,22,5.92,0,Furniture
2084,Female,25,944878,65,74,27,13.89,1,Grocery
2085,Male,61,461011,25,21,9,2.81,0,Grocery
2086,Male,62,594244,1,24,4,21.9,0,Electronics
2087,Female,60,308272,32,205,15,41.46,0,Furniture
2088,Male,61,376179,3,63,11,1.72,0,Clothing
2089,Female,50,1024506,49,73,1,33.93,0,Electronics
2090,Male,34,500036,19,219,18,46.66,0,Electronics
2091,Female,65,532188,60,165,29,12.23,1,Furniture
2092,Female,28,,29,106,1,34.83,1,Furniture
2093,Female,30,1350346,50,124,8,48.77,1,Electronics
2094,Female,67,,2,210,25,48.13,0,Furniture
2095,Male,28,635287,73,149,16,12.13,1,Furniture
2096,Male,48,445901,56,61,26,5.47,0,Grocery
2097,Female,45,228012,17,87,28,7.84,0,Furniture
2098,Female,61,1063475,,229,22,35.25,0,Grocery
2099,Female,,1137751,36,133,18,36.43,0,Electronics
2100,Male,58,206116,61,,22,33.87,0,Electronics
2101,Male,33,294233,17,159,9,17.14,1,Clothing
2102,Male,21,1230728,49,202,12,8.9,1,Furniture
2103,Male,52,256379,76,191,19,29.25,1,Electronics
2104,,65,1219412,60,10,25,24.44,0,Grocery
2105,Female,43,371439,20,101,18,36.58,1,Electronics
2106,Female,29,1355979,50,98,27,22.35,0,Furniture
2107,Male,28,1340411,3,114,5,17.26,1,Clothing
2108,Male,54,1005876,43,231,27,15.03,1,Clothing
2109,Male,42,767397,57,155,2,10.97,,Electronics
2110,Female,35,1348835,50,142,7,13.65,1,Clothing
2111,Female,36,1341605,68,55,27,5.19,1,Furniture
2112,Male,40,547595,81,151,10,17.67,1,Furniture
2113,Female,55,756306,50,55,15,2.31,0,Clothing
2114,Male,35,470057,37,224,25,9.73,0,Grocery
2115,Male,43,676925,46,91,7,37.47,0,Clothing
2116,Female,23,615994,42,72,28,16.61,0,Clothing
2117,Male,21,978457,15,88,5,33.58,0,Electronics
2118,Female,61,906547,33,215,15,35.99,1,Grocery
2119,Male,68,511652,80,46,20,29.27,0,Clothing
2120,Female,46,756752,11,223,28,47.96,0,Electronics
2121,Female,51,686119,20,61,20,1.56,0,
2122,Female,34,263768,24,230,15,37.06,0,
2123,Male,60,921271,64,200,10,47.96,0,Furniture
2124,Male,60,1027311,80,170,24,43.18,0,
2125,Female,33,1062969,94,66,26,8.81,0,Electronics
2126,Female,19,1114266,98,11,29,16.68,0,Furniture
2127,Male,51,779112,65,116,26,9.04,0,Furniture
2128,Male,25,1166462,88,203,14,30.26,1,Electronics
2129,Male,30,1287317,88,182,26,35.75,0,Clothing
2130,Female,59,1217406,73,184,26,16.2,0,Grocery
2131,Male,25,1010380,86,30,10,27.21,1,Furniture
2132,Male,47,219202,76,158,17,34.7,1,Grocery
2133,Female,49,449189,17,23,21,21.36,0,Furniture
2134,Male,53,367394,89,13,14,42.77,,Electronics
2135,Male,64,307699,92,65,2,38.69,0,Furniture
2136,Male,47,427342,61,24,16,3.7,1,Electronics
2137,Female,18,1005953,15,110,13,31.25,0,Grocery
2138,Female,60,654655,94,54,27,12.15,1,Clothing
2139,Female,56,386824,51,212,9,28.1,1,Electronics
2140,Female,34,1217979,27,85,7,47.87,1,Grocery
2141,Female,37,1202257,86,154,16,44.01,1,Grocery
2142,Female,41,503699,74,145,10,20.52,1,Furniture
2143,Female,67,1198072,61,144,24,14.93,0,Electronics
2144,Male,39,779674,58,14,22,12.1,0,Grocery
2145,Male,46,548845,31,69,9,26.86,1,Clothing
2146,Female,39,243246,91,228,22,6.16,1,Furniture
2147,Male,61,1294440,12,162,23,27.69,1,Furniture
2148,Male,26,358886,46,12,7,0.57,1,Grocery
2149,Female,,420561,31,153,16,16.53,0,Electronics
2150,Male,27,1364413,32,26,9,11.39,1,Furniture
2151,Male,53,1010931,32,22,27,48.58,1,Electronics
2152,Male,54,337646,99,198,24,36.5,0,Grocery
2153,Male,45,1170332,53,180,29,17.81,0,Grocery
2154,Male,45,933566,61,176,17,5.1,0,Electronics
2155,Female,59,964107,46,13,20,26.08,0,Clothing
2156,Female,60,685620,85,199,7,11.07,1,Furniture
2157,Female,38,929105,74,58,11,27.05,1,Grocery
2158,,41,955609,80,30,8,41.85,1,Clothing
2159,Female,59,1066992,7,217,7,30.98,1,Clothing
2160,Male,57,370326,4,98,28,31.87,1,Electronics
2161,Male,19,873807,91,224,19,27.28,1,Electronics
2162,Male,25,469248,52,104,20,46.4,1,Electronics
2163,Male,65,496479,89,30,12,46.63,1,Clothing
2164,Female,44,1279306,31,38,7,25.88,1,Furniture
2165,Female,39,440477,75,12,8,15.64,0,Electronics
2166,Male,54,433817,84,142,7,23.25,1,Furniture
2167,Female,44,1050853,36,52,6,9.73,0,
2168,Male,46,403017,54,187,25,32,0,Clothing
2169,Female,20,801824,54,111,9,25.25,0,Furniture
2170,Female,61,483245,17,58,27,5.61,0,Furniture
2171,Male,30,959253,75,210,13,10.28,1,Clothing
2172,Female,62,,30,172,7,24.24,0,Furniture
2173,Male,27,524842,99,123,8,44.44,0,Clothing
2174,Female,53,523704,22,147,22,28.54,1,Clothing
2175,Male,26,1192630,43,85,17,34.24,0,Grocery
2176,Male,44,430790,27,150,17,17.28,1,Electronics
2177,Female,51,273777,37,100,16,28.78,1,Grocery
2178,,68,1005783,46,106,22,22.65,1,Clothing
2179,Male,18,1051366,35,155,2,33.13,1,Clothing
2180,Female,49,283501,4,66,8,3,,Furniture
2181,Female,42,734942,80,50,17,24.92,1,Clothing
2182,Male,46,519566,80,91,13,15.15,0,Clothing
2183,Male,24,269975,85,103,18,16.65,0,Clothing
2184,Female,66,873503,26,43,24,48.07,1,Electronics
2185,Male,20,1276103,100,147,28,,0,Grocery
2186,Male,37,498848,19,57,22,15.91,1,Grocery
2187,Male,37,316991,81,220,28,25.74,0,Electronics
2188,Female,47,246952,45,196,10,43.22,0,Electronics
2189,Female,52,483260,26,195,2,21.13,0,Electronics
2190,Male,52,615806,22,224,2,37.32,0,Grocery
2191,Female,66,1026058,58,84,27,42.89,1,Grocery
2192,Male,56,196015,63,20,14,15.85,1,Clothing
2193,Female,44,252877,28,108,16,19.94,0,Grocery
2194,Male,43,543922,65,,7,18.15,0,Furniture
2195,Male,31,821088,44,74,21,41.73,0,Grocery
2196,Female,34,1074501,100,198,21,2.7,0,Electronics
2197,Male,35,865768,43,145,24,15.77,1,Grocery
2198,Female,62,1125601,37,112,12,34.13,0,Clothing
2199,Female,69,541670,66,51,28,28.49,0,Grocery
2200,Male,46,581739,17,13,23,22.1,,Electronics
2201,,37,761796,,195,28,27.23,1,Furniture
2202,Female,44,889127,38,38,14,10.28,0,
2203,Male,35,190633,85,213,25,21.82,1,Furniture
2204,Male,21,1201893,,223,4,25.33,1,Clothing
2205,Male,18,457124,9,161,26,45.11,0,Clothing
2206,Male,67,980547,77,169,4,13.41,0,Grocery
2207,Male,18,861323,75,175,,43.46,0,Clothing
2208,Female,43,873953,61,90,3,32.39,1,Clothing
2209,Female,62,569876,80,119,1,1.51,1,Electronics
2210,Male,37,1076109,16,68,17,36.37,0,Electronics
2211,Male,69,858669,2,,7,2.26,1,Grocery
2212,Male,40,177043,72,203,16,49.87,0,Grocery
2213,Female,27,183635,43,38,5,43.7,0,Grocery
2214,Male,28,360387,42,180,19,15.22,0,Grocery
2215,Female,58,1279267,77,16,7,13.24,0,Electronics
2216,Female,58,649730,57,155,14,19.38,0,Grocery
2217,Female,22,1156891,81,211,2,18.13,,Grocery
2218,Male,18,1292520,88,101,3,18.93,1,Clothing
2219,Female,34,877467,67,125,17,16.25,1,Grocery
2220,Male,39,605796,30,145,16,31.25,1,Furniture
2221,Female,51,1051699,13,91,8,8.63,0,Clothing
2222,Male,62,1147057,19,106,18,42.38,0,Electronics
2223,Female,58,1237812,7,100,15,40.71,0,Furniture
2224,Male,46,955855,9,177,7,24.09,1,Grocery
2225,Female,21,704280,83,118,27,42.71,0,Clothing
2226,Male,22,1161942,54,231,9,12.73,1,Grocery
2227,Male,28,265140,86,197,6,1.37,0,Clothing
2228,Male,68,325993,82,51,18,31.15,1,Grocery
2229,Male,38,1003349,61,62,18,23.17,0,Furniture
2230,Female,52,360047,87,137,25,28.57,0,Electronics
2231,,29,436100,2,125,26,45.02,1,Furniture
2232,Male,43,213879,50,209,24,,1,Furniture
2233,Female,68,732848,75,122,14,31.91,1,Electronics
2234,Male,36,1188939,31,9,14,38.32,0,Clothing
2235,Male,62,522454,33,192,14,4.65,1,Clothing
2236,Female,24,874045,78,100,25,8.46,1,Electronics
2237,Male,64,1092164,80,25,4,36.79,0,Grocery
2238,Male,24,1195533,11,156,4,21.85,0,Clothing
2239,Female,43,629280,33,132,15,22.58,1,Furniture
2240,Male,57,937600,7,128,15,15.78,0,Electronics
2241,Male,22,457268,31,150,18,30.56,1,Furniture
2242,Male,38,820392,48,25,14,9.67,1,Clothing
2243,Male,31,1349399,47,58,26,31.53,1,Electronics
2244,Female,21,704661,78,142,1,9.1,0,Electronics
2245,Female,40,272026,92,156,10,3.66,1,Clothing
2246,Female,59,1228846,53,108,29,16.85,1,Clothing
2247,Male,37,1077890,80,115,20,11.94,0,Electronics
2248,Male,32,1263760,19,217,10,44.51,1,Grocery
2249,Female,67,657532,81,221,10,3.22,1,Electronics
2250,Male,69,885053,90,120,27,9.24,1,Grocery
2251,Male,62,712167,6,192,24,27.66,0,Furniture
2252,Male,46,1172560,49,61,2,24.31,1,Grocery
2253,Male,25,461741,73,132,29,2.77,0,Grocery
2254,Female,58,1106636,50,155,28,0.86,0,Clothing
2255,Female,,153626,81,154,27,49.41,1,Electronics
2256,Female,36,,95,200,8,33.11,1,Furniture
2257,Male,65,1084149,12,166,1,18.59,0,Electronics
2258,Female,56,897320,23,124,1,23.79,1,Grocery
2259,Female,63,294454,54,,4,13.69,1,Grocery
2260,Male,45,586442,69,160,7,17.57,0,Grocery
2261,Male,63,404043,100,99,9,32.63,1,Electronics
2262,Female,44,793198,59,103,16,44.2,1,Grocery
2263,Female,21,612927,,171,5,9.61,0,Electronics
2264,Female,32,770343,3,46,2,42.1,1,Furniture
2265,Female,52,880070,58,155,28,6.52,0,Furniture
2266,Male,54,1070947,88,74,23,11.14,0,Electronics
2267,Female,18,957827,55,212,11,2.34,1,Furniture
2268,Female,20,260084,57,6,18,7.47,0,Clothing
2269,Male,64,1164391,17,156,25,45.91,1,Grocery
2270,Female,41,495876,39,149,25,23.24,1,Grocery
2271,Male,44,1179649,90,113,19,4.34,0,Grocery
2272,Male,57,623006,68,69,13,48.01,0,Clothing
2273,Male,53,1007692,55,74,24,44.01,0,Grocery
2274,Female,51,937839,45,73,11,37.86,0,Electronics
2275,Female,46,223568,76,125,20,,,Grocery
2276,Male,41,1257136,1,113,19,11.4,0,Electronics
2277,Female,41,1114844,21,64,17,41.9,1,Furniture
2278,Female,59,1347442,83,182,5,34.65,1,Electronics
2279,Male,21,1349529,21,97,13,43.55,0,Electronics
2280,Male,20,911058,52,16,27,39.95,1,Electronics
2281,Female,51,376024,82,107,20,17.65,0,Grocery
2282,Male,66,1111858,43,179,,38.83,0,Clothing
2283,Female,40,241288,52,199,10,13.49,1,Clothing
2284,Female,,,67,116,8,16.77,1,Electronics
2285,Female,40,1035733,44,69,24,5.84,0,Grocery
2286,Female,62,164390,32,159,29,46.79,0,Clothing
2287,Male,22,647619,10,52,8,14.9,0,Furniture
2288,Male,48,368547,64,92,19,26.27,1,Furniture
2289,Male,58,701595,79,66,6,19.87,0,Grocery
2290,Male,23,377436,69,48,12,48.02,0,Furniture
2291,Female,54,375121,68,151,28,17.08,1,Furniture
2292,Female,27,401063,28,191,7,39.04,1,Furniture
2293,Male,57,1223078,53,140,16,42.84,1,Clothing
2294,Female,24,378300,51,59,9,22.06,0,Furniture
2295,Female,56,253920,53,112,21,19.22,0,Electronics
2296,Female,55,1168056,4,51,25,37.51,,Electronics
2297,Male,38,1078252,79,6,22,45.69,0,Furniture
2298,Male,37,737073,17,226,10,37.87,0,Electronics
2299,Male,20,750338,67,226,10,11.74,1,Clothing
2300,Female,68,697026,74,117,10,44.47,1,Grocery
2301,Male,39,224231,47,171,20,19.69,0,Electronics
2302,Male,64,223606,56,177,29,29.02,1,Furniture
2303,,21,643896,23,164,16,41.66,1,Grocery
2304,Male,45,306688,18,197,1,9.83,0,Grocery
2305,Male,29,645898,1,170,17,39.33,0,Furniture
2306,Male,55,1166382,35,209,26,30.01,0,Electronics
2307,Female,68,312403,64,15,21,44.72,0,Clothing
2308,Female,53,851458,58,142,29,9.01,0,Electronics
2309,,64,1224704,95,116,14,21.32,0,Electronics
2310,Male,,1230132,59,191,19,41.73,1,Clothing
2311,Female,22,1338597,1,94,21,1.45,1,Grocery
2312,Female,30,726250,3,59,21,6.05,1,Clothing
2313,Male,40,667200,67,152,17,49.53,0,Clothing
2314,Male,67,1080220,37,213,14,14.38,0,Furniture
2315,Male,47,333683,83,21,,48.79,0,Furniture
2316,Male,54,682125,29,72,21,9.54,0,Electronics
2317,,42,1086663,89,137,21,18.37,0,Furniture
2318,Male,65,1053112,33,192,9,37.77,1,Clothing
2319,Male,44,922291,100,155,8,33.06,0,Clothing
2320,Male,68,1183879,61,178,13,29.27,1,Furniture
2321,Male,31,776701,93,56,17,26.73,0,Furniture
2322,Female,65,201012,90,142,19,42.25,1,Furniture
2323,Female,64,280193,4,178,28,12.13,1,Clothing
2324,Female,53,1126809,,,7,22.4,1,Grocery
2325,Male,56,368168,91,101,17,8.19,1,Grocery
2326,Male,33,298178,33,175,1,30,1,Furniture
2327,Female,39,208123,22,158,5,12.9,1,Electronics
2328,Male,38,261825,48,187,25,17.03,1,Electronics
2329,Male,38,1367309,3,52,6,23.83,0,Grocery
2330,Female,25,920391,87,33,26,1.83,0,Furniture
2331,Female,66,374866,85,31,2,5.05,1,Clothing
2332,,33,1174208,23,150,27,34.45,,Electronics
2333,Female,48,1088624,68,108,25,21.73,,Electronics
2334,Male,59,1349438,21,64,16,43.31,1,Clothing
2335,Male,27,732943,43,206,22,34.89,0,Clothing
2336,Female,49,865003,95,110,5,0.9,1,Furniture
2337,Male,51,328446,85,73,5,31.03,0,
2338,Female,26,,26,206,12,5.14,1,Clothing
2339,Female,34,446956,41,118,3,39.16,0,Clothing
2340,Male,28,986002,99,25,16,49.58,1,Grocery
2341,Female,49,1258762,38,156,6,26.79,0,Clothing
2342,Male,27,,88,106,15,34.3,0,Electronics
2343,Male,,540508,11,135,15,12.25,0,Furniture
2344,Male,34,186160,29,236,29,22.16,1,Furniture
2345,Male,,169156,60,99,16,42.88,1,Furniture
2346,Female,65,1274784,67,194,20,,0,Grocery
2347,,69,623196,65,109,13,13.64,0,Electronics
2348,Female,64,615536,61,233,12,22.55,1,Clothing
2349,Female,42,823289,19,129,10,35.76,0,Electronics
2350,Female,38,609822,46,6,14,19.11,0,Furniture
2351,Female,54,869701,49,70,2,46.42,1,Clothing
2352,Male,55,1031809,22,235,29,5.18,1,Furniture
2353,Male,66,455007,78,117,3,18.85,0,
2354,Female,18,887197,57,174,9,35.59,1,Furniture
2355,Female,42,215439,14,166,11,11.69,0,Electronics
2356,Male,68,795649,44,46,11,32.99,0,Electronics
2357,Female,53,362986,16,24,25,8.63,1,Furniture
,Male,34,,97,101,22,3.27,0,Furniture
2359,Female,58,570661,77,72,10,6.49,1,Clothing
2360,Male,41,348110,12,177,26,46.53,1,Furniture
2361,Female,19,1183981,55,79,14,27.81,0,Furniture
2362,Female,57,564627,51,129,9,39.92,1,Furniture
2363,Male,32,855937,39,174,20,16.97,0,Furniture
2364,Female,49,428011,33,51,27,29.84,1,Electronics
2365,Female,56,1343914,33,9,21,25,0,Furniture
2366,Male,23,840568,29,221,10,47.31,1,Grocery
2367,Female,18,709650,69,53,22,37.5,0,Furniture
2368,Male,64,400449,,128,29,36.66,0,Electronics
2369,Male,40,463732,31,41,9,2.79,1,Grocery
2370,Female,56,1367933,80,166,29,27.71,0,Grocery
2371,Female,34,930445,31,205,5,23.62,,Furniture
2372,Female,51,,89,202,8,46.43,,Furniture
2373,Female,58,352918,46,150,11,13.24,0,Electronics
2374,Female,46,1162671,97,210,1,13.86,0,Grocery
2375,Female,26,492424,77,23,21,20.86,0,Grocery
2376,Female,30,992955,52,210,10,12.55,1,Electronics
2377,Male,23,1073882,10,44,1,6.89,1,Furniture
2378,Female,23,890045,88,21,26,42.94,1,Clothing
2379,Male,37,1306245,74,192,22,28.13,1,Clothing
2380,Female,69,882318,41,103,7,43.14,0,Grocery
2381,,20,308998,95,97,28,41.64,0,Grocery
2382,Male,34,772995,77,46,14,14.46,1,Furniture
2383,Female,66,395847,3,213,5,27.61,0,Clothing
2384,Female,29,1126006,59,127,17,4.62,1,Grocery
2385,Male,65,1024168,52,111,22,45.8,0,Furniture
2386,Female,64,417614,34,76,26,20.51,0,Clothing
2387,Female,62,1344601,49,69,21,19.99,1,Electronics
2388,Female,18,1106011,28,113,6,15.49,0,Grocery
2389,Male,34,942955,83,57,16,23.3,1,Electronics
2390,Female,20,443313,87,232,11,12.96,1,Clothing
2391,Female,43,304062,96,139,10,19.06,1,Furniture
2392,Female,32,1004032,13,137,15,40.1,0,Furniture
2393,Female,53,707373,97,28,7,41.8,0,Clothing
2394,Male,49,1295640,98,32,23,15.56,1,Electronics
2395,Male,49,856014,97,66,2,23.72,0,Furniture
2396,Female,21,283114,69,239,12,43.75,1,
2397,Female,35,1006566,67,21,19,3.11,1,Electronics
2398,Male,66,641638,61,233,12,44.51,0,Electronics
2399,Male,36,707765,60,24,16,11.35,1,Grocery
2400,Female,60,834076,71,7,6,34.09,0,Clothing
2401,Male,69,289133,24,169,3,29.34,0,Furniture
2402,Female,52,915710,63,,2,27.87,0,Electronics
2403,Male,57,495165,86,147,20,43.04,1,Furniture
2404,Male,31,420001,61,55,5,5.53,1,Furniture
2405,Male,50,573327,23,180,11,17.68,0,Electronics
2406,Male,31,932409,30,140,26,27.14,0,Clothing
2407,Female,51,494572,60,145,25,40.66,1,Electronics
2408,Male,21,800332,18,180,3,11.21,0,Clothing
2409,,41,863391,96,7,3,40.25,0,Grocery
2410,Female,46,655350,56,197,22,20.28,1,
2411,Male,36,487164,53,77,5,9.85,1,Clothing
2412,Male,23,,7,163,22,38.07,1,Electronics
2413,Female,50,816627,97,109,23,,0,Furniture
2414,Male,66,1054329,69,122,11,25.98,1,Furniture
2415,Female,57,911062,92,158,3,3.66,1,Clothing
2416,Female,36,287815,72,213,13,18.14,1,Clothing
2417,Female,18,777763,79,188,21,30.25,1,Electronics
2418,Female,22,854133,52,38,8,28.03,1,Clothing
2419,Male,44,469186,4,141,20,20.53,1,Electronics
2420,Female,33,199476,34,66,10,21.74,1,Grocery
2421,Male,23,1195471,69,124,2,11.73,0,Clothing
2422,Male,57,440696,33,119,4,23.07,1,Grocery
2423,Male,30,870602,,17,18,47.69,0,Clothing
2424,Male,65,834308,38,73,19,42.6,0,Clothing
2425,Male,52,219093,98,173,4,7.69,1,Grocery
2426,Male,36,166535,26,81,20,1.97,0,Grocery
2427,Male,29,478634,1,5,26,46.71,1,Electronics
2428,Male,33,406323,4,93,9,26.57,0,Electronics
2429,Male,60,408916,39,51,16,27.12,1,Grocery
2430,Male,27,863895,54,8,26,39.15,0,Clothing
2431,Female,42,191269,90,232,6,,1,Electronics
2432,Female,37,1279250,33,195,25,24.35,1,Clothing
2433,Female,48,978894,33,184,4,48.45,0,Furniture
2434,Male,21,1070631,72,14,9,33.77,0,Electronics
2435,Female,61,435291,20,32,27,8.11,1,Electronics
2436,Female,40,588744,16,125,13,7.09,0,Electronics
2437,Female,19,918460,21,130,,10.61,1,Furniture
2438,Male,39,240925,45,138,6,38.45,0,Grocery
2439,Male,68,,90,159,21,15.12,1,Clothing
2440,Male,54,1106176,87,144,19,1.56,0,Furniture
2441,Male,25,1212307,82,66,14,47.24,1,Grocery
2442,Female,24,1299697,62,184,21,8.9,0,Electronics
2443,Female,31,415976,31,180,15,0.97,1,Grocery
2444,Female,20,162467,42,71,3,12.24,0,Grocery
2445,Female,67,1239601,12,178,5,12.13,1,Grocery
2446,Male,33,1342755,65,229,21,21.39,0,Clothing
2447,Male,36,1195851,73,78,18,46.06,0,Grocery
2448,Male,68,227994,3,99,14,,1,Grocery
2449,Female,35,244202,90,147,16,23.12,0,Grocery
2450,,69,717769,9,203,14,20.84,0,Grocery
2451,Male,33,594854,51,40,9,27.97,1,Furniture
2452,Female,25,898987,16,146,15,12.55,1,Furniture
2453,Female,50,310185,88,116,7,3.08,1,Grocery
2454,Male,66,234363,78,210,14,46.99,1,Grocery
2455,Male,29,475188,3,135,6,9.74,0,Grocery
2456,Male,28,361027,98,117,21,10.32,0,Electronics
2457,Male,22,1128534,97,114,15,23.89,0,Grocery
2458,,44,423958,24,118,20,24.83,,Grocery
2459,Male,29,422168,73,71,8,1.41,0,Furniture
2460,Female,34,1045668,13,130,2,7.82,0,Furniture
2461,Female,23,732124,2,90,8,19.22,1,
2462,Female,50,1134588,71,23,1,34.34,0,Clothing
2463,Male,22,405095,21,231,26,11.81,0,Electronics
2464,Female,45,631632,19,208,17,21.44,1,Grocery
2465,Male,31,399717,89,186,19,28.09,,Furniture
2466,Male,22,1231516,47,73,5,44.49,1,Clothing
2467,Female,50,679954,22,14,22,16.64,1,Grocery
2468,Male,67,1354740,75,237,20,7.11,0,Grocery
2469,Male,65,1066185,33,165,16,24.72,0,Furniture
2470,Female,58,1059834,32,145,7,37.46,0,Grocery
2471,Female,36,356717,64,132,7,5.94,1,Grocery
2472,Female,39,176505,85,103,18,21.52,1,Grocery
2473,Male,22,597603,39,183,18,1.38,0,Furniture
2474,Female,19,979601,84,36,2,2.16,0,Clothing
2475,Female,47,,72,207,15,,1,Grocery
2476,Male,64,362204,42,116,14,15.26,0,Clothing
2477,Female,56,399836,9,234,18,42.33,0,Grocery
2478,Female,21,908849,25,28,29,30.31,1,Furniture
2479,Female,50,678168,89,39,9,22.97,0,Clothing
2480,Male,30,586670,97,87,14,20.69,0,Furniture
2481,Male,37,1123215,2,74,5,25.11,0,Electronics
2482,Male,24,717827,19,172,11,2.5,0,Grocery
2483,Male,32,390056,20,186,8,44.69,1,Electronics
2484,Female,40,657800,93,113,5,49.92,1,Electronics
2485,Male,31,1303419,70,176,29,9.48,1,Electronics
2486,Male,40,593942,17,194,11,6.46,1,Grocery
2487,Female,36,198784,89,238,5,7.61,0,Furniture
2488,Female,46,263034,68,103,17,33.22,0,Electronics
2489,Female,37,584044,94,200,22,33.24,0,Clothing
2490,,46,1252938,84,37,4,42.47,0,Grocery
2491,Male,41,203997,3,209,15,37.72,1,Furniture
2492,Male,35,331413,87,60,19,22.76,0,Furniture
2493,Female,27,950981,51,168,22,30.84,0,Electronics
2494,Female,58,993352,82,186,2,34.57,1,Grocery
2495,Male,25,890686,26,239,24,25.88,1,Electronics
2496,Female,43,934752,56,151,17,24.04,1,Clothing
2497,Female,46,307255,100,175,12,32.43,0,Furniture
2498,Female,27,1030292,64,16,25,28.09,1,Furniture
2499,Male,34,698912,8,15,24,32.38,0,Grocery
2500,Female,19,720993,81,74,17,30.84,0,Furniture
2501,Female,23,996822,95,144,10,36.1,1,Grocery
2502,Male,22,218369,37,223,28,32.32,1,Electronics
2503,Male,45,850146,97,45,25,26.23,1,Clothing
2504,Female,58,900046,27,157,18,34.25,0,Grocery
2505,Female,22,797999,,110,19,22.75,0,Electronics
2506,Male,35,226425,4,7,18,12.46,0,Clothing
2507,Male,43,646297,86,7,13,0.57,,Furniture
2508,Female,37,1168543,90,88,14,28.22,0,Clothing
2509,Female,58,261915,96,160,24,29.74,0,Clothing
2510,Female,66,,88,155,16,48.62,0,Clothing
2511,Female,44,633414,99,180,18,18.39,0,Furniture
2512,Male,66,1303248,37,199,26,20.01,1,Grocery
2513,Female,29,963071,96,174,18,10.49,0,Grocery
2514,Female,24,468821,71,220,16,3.99,1,Clothing
2515,Male,20,182930,,111,17,38.75,1,Electronics
2516,Female,27,1271889,31,172,7,12.86,0,Electronics
2517,Male,51,899211,55,138,12,30.64,0,Clothing
2518,Female,42,1311729,12,24,2,34.54,1,Clothing
2519,,52,382911,11,143,10,23.83,0,Electronics
2520,Male,33,1294634,88,100,5,43.88,1,Clothing
2521,Male,19,237876,72,128,21,22.47,0,Clothing
2522,Female,41,759654,32,159,3,14.6,0,Grocery
2523,Female,27,687691,,25,19,44.85,1,Grocery
